listing_id,property_id,city,state,locality,property_type,bhk,bedrooms,bathrooms,carpet_area_sqft,built_up_area_sqft,super_built_up_sqft,price_per_sqft,total_price_inr,total_price_lakh,furnishing_status,possession_status,floor_number,total_floors,age_of_property_years,facing,amenities_count,amenities,builder_name,transaction_type,listing_date,days_on_market,price_negotiable,loan_available,parking_count,rera_registered,listing_source
RES103843,PROP503562,Kolkata,West Bengal,Alipore,Apartment,5,5,5,2400,2760,3000,10973,26300000,263,Furnished,Ready to Move,3,27,18,North-East,3,Car Parking|24x7 Security|Lift,Sobha Limited,Resale,04-09-2022,313,Yes,No,1,No,Owner
RES103844,PROP501100,Patna,Bihar,Zone B,Row House,3,3,4,2358,2712,2948,3531,8300000,83,Semi-Furnished,New Launch,7,15,6,North,3,Gym|Power Backup|Jogging Track,Lodha Group,Resale,09-12-2025,99,No,Yes,2,Yes,NoBroker
RES103845,PROP500668,Pune,Maharashtra,Hadapsar,Builder Floor,2,2,3,1380,1587,1725,9829,13600000,136,Semi-Furnished,Ready to Move,8,10,7,North-West,5,Gym|Car Parking|Garden|Club House|Lift,Lodha Group,New Property,22-04-2023,154,No,No,1,No,Owner
RES103846,PROP502831,Lucknow,Uttar Pradesh,Zone F,Builder Floor,2,2,3,1797,2067,2246,4259,7700000,77,Furnished,New Launch,2,38,3,South-East,6,Jogging Track|Gym|Club House|Swimming Pool|24x7 Security|Children Play Area,Lodha Group,New Property,12-05-2025,197,No,No,0,Yes,NoBroker
RES103847,PROP502524,Chandigarh,Chandigarh,Zone I,Studio,2,2,3,1800,2070,2250,3598,6500000,65,Semi-Furnished,New Launch,2,31,17,North-West,5,Gym|Power Backup|24x7 Security|Club House|Car Parking,Brigade Group,New Property,16-05-2025,367,Yes,Yes,0,Yes,Housing.com
RES103848,PROP502856,Chandigarh,Chandigarh,Zone E,Villa,2,2,3,1492,1716,1865,4055,6100000,61,Unfurnished,Ready to Move,19,20,7,South-East,4,Car Parking|Lift|Swimming Pool|Jogging Track,Godrej Properties,New Property,28-04-2025,398,Yes,No,1,Yes,NoBroker
RES103849,PROP502610,Ahmedabad,Gujarat,Maninagar,Studio,1,1,2,1358,1562,1698,4833,6600000,66,Semi-Furnished,Ready to Move,25,28,6,South,7,24x7 Security|Gym|Jogging Track|Club House|Garden|Car Parking|Swimming Pool,Emaar India,Resale,18-07-2023,95,No,Yes,1,Yes,NoBroker
RES103850,PROP502050,Pune,Maharashtra,Hinjewadi,Villa,3,3,4,2219,2552,2774,8857,19700000,197,Unfurnished,Ready to Move,4,10,22,South,3,24x7 Security|Power Backup|Club House,Lodha Group,New Property,20-02-2023,170,Yes,Yes,1,Yes,Housing.com
RES103851,PROP504285,Kolkata,West Bengal,Dumdum,Villa,1,1,2,1074,1235,1342,10634,11400000,114,Unfurnished,Under Construction,8,15,14,North-West,6,Gym|Jogging Track|Car Parking|Lift|24x7 Security|Children Play Area,Brigade Group,New Property,24-03-2023,351,Yes,No,1,No,Housing.com
RES103852,PROP501227,Mumbai,Maharashtra,Borivali,Villa,5,5,5,2811,3233,3514,19515,54900000,549,Furnished,Under Construction,3,9,8,North-East,7,Car Parking|Jogging Track|Club House|Children Play Area|Lift|Power Backup|Swimming Pool,Tata Housing,New Property,25-06-2022,106,Yes,Yes,2,No,NoBroker
RES103853,PROP504151,Lucknow,Uttar Pradesh,Zone I,Independent House,2,2,3,2060,2369,2575,3491,7200000,72,Furnished,Under Construction,1,16,12,North-East,3,Power Backup|Lift|Garden,Shapoorji Pallonji,New Property,28-05-2024,315,Yes,Yes,2,No,Owner
RES103854,PROP502961,Lucknow,Uttar Pradesh,Zone B,Builder Floor,3,3,4,2044,2351,2555,4816,9800000,98,Semi-Furnished,Under Construction,8,23,8,East,5,24x7 Security|Power Backup|Club House|Children Play Area|Car Parking,Emaar India,New Property,03-04-2022,360,Yes,Yes,0,Yes,MagicBricks
RES103855,PROP505360,Visakhapatnam,Andhra Pradesh,Zone A,Builder Floor,1,1,2,1598,1838,1998,2999,4800000,48,Furnished,Under Construction,5,5,8,West,3,24x7 Security|Children Play Area|Garden,Prestige Group,Resale,01-10-2025,276,Yes,Yes,1,Yes,Housing.com
RES103856,PROP501452,Chandigarh,Chandigarh,Zone J,Studio,2,2,3,1802,2072,2252,3571,6400000,64,Unfurnished,Ready to Move,9,22,18,East,5,Car Parking|Jogging Track|Club House|Swimming Pool|Gym,Phoenix Mills,Resale,01-04-2024,387,Yes,No,2,Yes,Housing.com
RES103857,PROP505026,Chandigarh,Chandigarh,Zone C,Villa,2,2,3,1712,1969,2140,3740,6400000,64,Unfurnished,New Launch,1,3,14,North-West,7,Children Play Area|Jogging Track|Lift|Car Parking|Club House|24x7 Security|Gym,Kolte Patil,New Property,05-06-2024,360,Yes,No,1,No,NoBroker
RES103858,PROP503502,Ahmedabad,Gujarat,Bopal,Penthouse,3,3,4,2171,2497,2714,4803,10400000,104,Semi-Furnished,New Launch,30,31,15,South,5,Children Play Area|Gym|Swimming Pool|Club House|Car Parking,Godrej Properties,New Property,24-12-2022,193,Yes,Yes,2,Yes,99acres
RES103859,PROP501781,Pune,Maharashtra,Pashan,Independent House,3,3,4,2398,2758,2998,9215,22100000,221,Furnished,Under Construction,7,16,3,North-West,5,Power Backup|Lift|Gym|Club House|Children Play Area,Tata Housing,Resale,07-01-2025,49,No,Yes,1,No,Housing.com
RES103860,PROP501074,Visakhapatnam,Andhra Pradesh,Zone D,Penthouse,2,2,3,2009,2310,2511,4376,8800000,88,Furnished,New Launch,15,24,0,East,8,Gym|Swimming Pool|Power Backup|Jogging Track|Car Parking|Lift|Garden|Club House,Tata Housing,New Property,26-03-2022,263,No,Yes,2,Yes,MagicBricks
RES103861,PROP505625,Chennai,Tamil Nadu,Porur,Apartment,3,3,4,1946,2238,2432,6399,12500000,125,Furnished,New Launch,6,31,11,North,7,Club House|Children Play Area|Garden|Jogging Track|Swimming Pool|Car Parking|Power Backup,Kolte Patil,Resale,24-01-2023,163,Yes,Yes,0,No,NoBroker
RES103862,PROP501632,Jaipur,Rajasthan,Sirsi Road,Studio,1,1,2,1250,1438,1562,3881,4900000,49,Semi-Furnished,Ready to Move,5,36,23,South-West,6,Jogging Track|Garden|Swimming Pool|Car Parking|Gym|Lift,Raymond Realty,New Property,28-12-2024,376,Yes,No,0,No,Housing.com
RES103863,PROP504410,Surat,Gujarat,Althan,Studio,2,2,3,1720,1978,2150,3293,5700000,57,Furnished,New Launch,10,36,16,South-West,3,Power Backup|Club House|Jogging Track,Sobha Limited,Resale,14-06-2025,223,Yes,Yes,0,Yes,MagicBricks
RES103864,PROP501498,Mumbai,Maharashtra,Kurla,Villa,5,5,5,2625,3019,3281,19133,50200000,502,Semi-Furnished,Under Construction,5,7,11,West,7,Club House|Jogging Track|Car Parking|24x7 Security|Swimming Pool|Gym|Lift,Sobha Limited,New Property,22-01-2025,88,Yes,Yes,1,Yes,Owner
RES103865,PROP504980,Lucknow,Uttar Pradesh,Zone I,Apartment,2,2,3,1591,1830,1989,4322,6900000,69,Furnished,Ready to Move,5,26,17,North-East,6,Club House|Car Parking|Lift|Jogging Track|24x7 Security|Swimming Pool,Prestige Group,Resale,17-12-2025,197,No,Yes,2,No,NoBroker
RES103866,PROP505517,Chandigarh,Chandigarh,Zone J,Apartment,2,2,3,1989,2287,2486,4204,8400000,84,Furnished,Ready to Move,4,40,8,South-East,7,Jogging Track|Gym|Lift|24x7 Security|Club House|Power Backup|Swimming Pool,Emaar India,Resale,05-12-2024,268,Yes,Yes,1,Yes,MagicBricks
RES103867,PROP504530,Pune,Maharashtra,Undri,Penthouse,1,1,2,1657,1906,2071,8422,14000000,140,Semi-Furnished,Ready to Move,4,31,6,North-West,8,Gym|Jogging Track|Children Play Area|Car Parking|Club House|Swimming Pool|Lift|Power Backup,Lodha Group,New Property,13-09-2022,47,Yes,Yes,1,Yes,NoBroker
RES103868,PROP502433,Delhi,Delhi,Saket,Apartment,1,1,2,1440,1656,1800,8099,11700000,117,Semi-Furnished,New Launch,17,30,6,South-West,8,Lift|Children Play Area|Garden|Club House|Car Parking|Power Backup|Jogging Track|Swimming Pool,Shapoorji Pallonji,New Property,07-11-2023,372,Yes,Yes,1,Yes,99acres
RES103869,PROP503287,Nagpur,Maharashtra,Zone J,Villa,3,3,4,2507,2883,3134,3863,9700000,97,Furnished,Ready to Move,10,14,3,South,7,Jogging Track|Gym|Car Parking|Garden|24x7 Security|Lift|Power Backup,Godrej Properties,New Property,01-11-2023,204,Yes,No,0,Yes,Housing.com
RES103870,PROP500006,Indore,Madhya Pradesh,Zone G,Row House,3,3,4,2068,2378,2585,4001,8300000,83,Semi-Furnished,Ready to Move,35,37,0,South-East,7,Car Parking|Lift|24x7 Security|Gym|Power Backup|Garden|Swimming Pool,Brigade Group,Resale,27-04-2022,226,Yes,Yes,1,No,NoBroker
RES103871,PROP504229,Visakhapatnam,Andhra Pradesh,Zone D,Studio,4,4,5,2515,2892,3144,4507,11300000,113,Furnished,Ready to Move,10,16,18,West,3,Power Backup|Lift|Jogging Track,DLF,New Property,01-09-2022,397,Yes,Yes,2,Yes,NoBroker
RES103872,PROP504284,Indore,Madhya Pradesh,Zone C,Builder Floor,2,2,3,1787,2055,2234,2991,5300000,53,Furnished,Ready to Move,8,10,18,South-West,3,Car Parking|Swimming Pool|Power Backup,Shapoorji Pallonji,Resale,16-08-2024,68,No,Yes,2,Yes,99acres
RES103873,PROP503132,Delhi,Delhi,Vasant Kunj,Independent House,4,4,5,2545,2927,3181,8987,22900000,229,Unfurnished,Ready to Move,30,37,13,North-East,3,Power Backup|Gym|Garden,Hiranandani,New Property,13-08-2025,149,No,Yes,0,Yes,NoBroker
RES103874,PROP505835,Nagpur,Maharashtra,Zone H,Apartment,2,2,3,2234,2569,2792,2734,6100000,61,Semi-Furnished,New Launch,31,40,18,North,3,Club House|Power Backup|Lift,Phoenix Mills,Resale,04-11-2023,208,No,Yes,1,Yes,99acres
RES103875,PROP504277,Mumbai,Maharashtra,Navi Mumbai,Villa,3,3,4,2161,2485,2701,17096,36900000,369,Furnished,Under Construction,22,24,4,South-East,7,Lift|Children Play Area|Gym|Power Backup|24x7 Security|Club House|Car Parking,Kolte Patil,New Property,12-03-2023,56,Yes,Yes,1,No,99acres
RES103876,PROP501584,Vadodara,Gujarat,Zone D,Apartment,3,3,4,1797,2067,2246,4268,7700000,77,Semi-Furnished,Under Construction,19,31,12,South-West,3,Jogging Track|Gym|Car Parking,DLF,New Property,06-09-2022,133,Yes,No,1,No,Owner
RES103877,PROP505762,Vadodara,Gujarat,Zone D,Studio,3,3,4,2095,2409,2619,4373,9200000,92,Unfurnished,Under Construction,8,14,6,South-East,7,Garden|Car Parking|Gym|Lift|Jogging Track|Power Backup|Club House,Prestige Group,Resale,24-11-2025,46,Yes,Yes,1,Yes,MagicBricks
RES103878,PROP504399,Delhi,Delhi,Greater Kailash,Independent House,4,4,5,2510,2886,3138,8770,22000000,220,Furnished,New Launch,12,12,7,South-West,6,24x7 Security|Power Backup|Jogging Track|Car Parking|Children Play Area|Club House,Tata Housing,New Property,26-11-2024,374,Yes,Yes,2,Yes,Owner
RES103879,PROP505683,Delhi,Delhi,Vasant Kunj,Apartment,5,5,5,2362,2716,2952,7296,17200000,172,Semi-Furnished,Under Construction,5,10,14,South,4,Swimming Pool|Club House|Garden|Gym,Shapoorji Pallonji,New Property,26-05-2023,398,Yes,No,1,Yes,NoBroker
RES103880,PROP503716,Hyderabad,Telangana,Banjara Hills,Studio,2,2,3,1795,2064,2244,6919,12400000,124,Semi-Furnished,Ready to Move,12,26,18,North-West,8,Garden|Children Play Area|Jogging Track|Car Parking|Gym|Club House|Swimming Pool|Lift,Lodha Group,Resale,22-08-2022,281,Yes,Yes,1,No,NoBroker
RES103881,PROP502426,Nagpur,Maharashtra,Zone E,Villa,2,2,3,1996,2295,2495,3724,7400000,74,Furnished,New Launch,19,26,0,North-West,4,Garden|Gym|Lift|Club House,Shapoorji Pallonji,New Property,23-07-2024,159,No,Yes,1,Yes,Housing.com
RES103882,PROP501326,Lucknow,Uttar Pradesh,Zone F,Independent House,3,3,4,2033,2338,2541,4550,9300000,93,Semi-Furnished,Under Construction,1,10,23,North-East,5,Jogging Track|Car Parking|Power Backup|24x7 Security|Swimming Pool,Sobha Limited,New Property,07-03-2023,123,Yes,Yes,1,Yes,Owner
RES103883,PROP501205,Chandigarh,Chandigarh,Zone C,Row House,2,2,3,1559,1793,1949,4325,6700000,67,Furnished,Under Construction,35,40,0,East,7,Children Play Area|Swimming Pool|Car Parking|24x7 Security|Power Backup|Gym|Jogging Track,Mahindra Lifespaces,Resale,18-11-2022,393,Yes,Yes,1,No,99acres
RES103884,PROP500516,Jaipur,Rajasthan,Sanganer,Penthouse,4,4,5,2373,2729,2966,3878,9200000,92,Unfurnished,Under Construction,32,39,10,South-West,8,Car Parking|Club House|Children Play Area|Power Backup|Gym|24x7 Security|Jogging Track|Swimming Pool,Shapoorji Pallonji,Resale,05-02-2023,114,Yes,Yes,1,Yes,Housing.com
RES103885,PROP504682,Jaipur,Rajasthan,Sirsi Road,Builder Floor,3,3,4,2161,2485,2701,5172,11200000,112,Unfurnished,New Launch,5,8,6,South-West,6,Gym|Lift|Club House|Car Parking|24x7 Security|Power Backup,Brigade Group,Resale,26-05-2025,105,Yes,Yes,1,No,NoBroker
RES103886,PROP505277,Ahmedabad,Gujarat,Vastrapur,Villa,4,4,5,2241,2577,2801,4813,10800000,108,Semi-Furnished,New Launch,11,36,16,North-East,3,Jogging Track|Gym|Garden,Prestige Group,Resale,30-01-2023,211,No,Yes,1,No,NoBroker
RES103887,PROP500815,Vadodara,Gujarat,Zone F,Penthouse,1,1,2,1259,1448,1574,4051,5100000,51,Semi-Furnished,New Launch,26,40,23,South,4,Garden|24x7 Security|Swimming Pool|Gym,Kolte Patil,New Property,04-07-2025,187,No,Yes,1,No,Housing.com
RES103888,PROP503573,Nagpur,Maharashtra,Zone A,Builder Floor,3,3,4,2447,2814,3059,4571,11200000,112,Furnished,New Launch,7,15,21,West,4,Children Play Area|Garden|Power Backup|Swimming Pool,Kolte Patil,New Property,04-09-2024,195,Yes,Yes,0,No,99acres
RES103889,PROP501231,Mumbai,Maharashtra,Worli,Villa,2,2,3,1932,2222,2415,18830,36400000,364,Semi-Furnished,New Launch,1,2,2,South-East,6,Car Parking|Jogging Track|Gym|Swimming Pool|Children Play Area|Power Backup,Godrej Properties,Resale,01-01-2024,297,Yes,Yes,1,No,99acres
RES103890,PROP505947,Pune,Maharashtra,Kharadi,Penthouse,1,1,2,1675,1926,2094,10037,16800000,168,Unfurnished,Ready to Move,14,37,6,North,5,Children Play Area|Garden|Gym|Lift|Jogging Track,Hiranandani,New Property,27-07-2025,277,No,Yes,2,Yes,MagicBricks
RES103891,PROP503021,Surat,Gujarat,Pal,Row House,1,1,2,1508,1734,1885,4032,6100000,61,Furnished,New Launch,5,14,22,South-East,4,Club House|Children Play Area|Swimming Pool|Power Backup,Raymond Realty,New Property,26-11-2024,246,No,Yes,1,Yes,99acres
RES103892,PROP503283,Lucknow,Uttar Pradesh,Zone I,Apartment,1,1,2,1197,1377,1496,3475,4200000,42,Semi-Furnished,Ready to Move,3,7,2,South-East,3,Jogging Track|Car Parking|Power Backup,Kolte Patil,Resale,27-04-2023,358,Yes,Yes,2,Yes,Housing.com
RES103893,PROP501028,Delhi,Delhi,Vasant Kunj,Penthouse,2,2,3,1779,2046,2224,10125,18000000,180,Unfurnished,Under Construction,15,17,20,North-West,6,Car Parking|Jogging Track|Lift|Club House|Swimming Pool|Gym,Kolte Patil,Resale,23-10-2024,176,Yes,Yes,1,Yes,99acres
RES103894,PROP503948,Patna,Bihar,Zone D,Villa,4,4,5,2666,3066,3332,3707,9900000,99,Furnished,New Launch,4,5,4,West,6,Garden|Power Backup|Children Play Area|24x7 Security|Swimming Pool|Jogging Track,Kolte Patil,New Property,29-08-2025,273,No,Yes,1,Yes,Housing.com
RES103895,PROP503235,Delhi,Delhi,Pitampura,Studio,1,1,2,1393,1602,1741,8990,12500000,125,Unfurnished,Under Construction,2,38,12,North-East,5,Jogging Track|Swimming Pool|Power Backup|Gym|Garden,Omaxe,New Property,08-06-2024,126,Yes,Yes,2,Yes,MagicBricks
RES103896,PROP501225,Ahmedabad,Gujarat,SG Highway,Apartment,1,1,2,1717,1975,2146,4111,7100000,71,Unfurnished,Ready to Move,5,34,11,South-West,7,Power Backup|Children Play Area|Gym|Car Parking|24x7 Security|Club House|Garden,Raymond Realty,New Property,16-04-2023,287,Yes,Yes,0,Yes,99acres
RES103897,PROP500735,Vadodara,Gujarat,Zone F,Penthouse,4,4,5,2183,2510,2729,3676,8000000,80,Furnished,New Launch,2,10,10,South-East,3,Jogging Track|Gym|Club House,Omaxe,Resale,28-12-2023,168,Yes,Yes,1,No,Housing.com
RES103898,PROP500561,Kochi,Kerala,Zone E,Independent House,5,5,5,2912,3349,3640,4631,13500000,135,Unfurnished,Under Construction,3,3,21,North,5,Jogging Track|Car Parking|Children Play Area|Gym|24x7 Security,Phoenix Mills,New Property,06-09-2022,220,Yes,Yes,2,Yes,Housing.com
RES103899,PROP503023,Bhopal,Madhya Pradesh,Zone D,Penthouse,2,2,3,1920,2208,2400,4735,9100000,91,Unfurnished,Ready to Move,13,15,4,South-East,7,Gym|Swimming Pool|Club House|Car Parking|Power Backup|24x7 Security|Garden,Emaar India,Resale,13-12-2023,313,Yes,Yes,2,No,NoBroker
RES103900,PROP501777,Pune,Maharashtra,Kalyani Nagar,Studio,2,2,3,1660,1909,2075,8476,14100000,141,Furnished,Ready to Move,10,33,4,North-East,8,Lift|Swimming Pool|24x7 Security|Power Backup|Children Play Area|Jogging Track|Garden|Car Parking,Emaar India,New Property,18-05-2022,25,Yes,Yes,2,Yes,NoBroker
RES103901,PROP502010,Kochi,Kerala,Zone B,Independent House,1,1,2,1574,1810,1968,3370,5300000,53,Unfurnished,Ready to Move,6,7,17,North-West,8,Gym|Garden|Swimming Pool|Club House|Car Parking|24x7 Security|Children Play Area|Lift,Raymond Realty,New Property,21-04-2024,143,No,Yes,0,Yes,NoBroker
RES103902,PROP503582,Visakhapatnam,Andhra Pradesh,Zone J,Apartment,2,2,3,1647,1894,2059,3287,5400000,54,Semi-Furnished,Ready to Move,25,38,23,West,3,Club House|Garden|Car Parking,Phoenix Mills,New Property,10-03-2023,383,No,Yes,1,No,MagicBricks
RES103903,PROP504507,Chennai,Tamil Nadu,Porur,Penthouse,1,1,2,1837,2113,2296,7097,13000000,130,Semi-Furnished,Under Construction,10,33,0,North,8,24x7 Security|Club House|Garden|Children Play Area|Car Parking|Swimming Pool|Gym|Lift,Sobha Limited,New Property,13-10-2023,198,Yes,Yes,1,Yes,MagicBricks
RES103904,PROP504955,Chennai,Tamil Nadu,Anna Nagar,Row House,5,5,5,2747,3159,3434,7443,20400000,204,Semi-Furnished,New Launch,7,9,22,East,3,Power Backup|Garden|Club House,Lodha Group,New Property,28-08-2024,91,No,Yes,0,Yes,Owner
RES103905,PROP505583,Mumbai,Maharashtra,Malad,Studio,3,3,4,1958,2252,2448,20406,40000000,400,Unfurnished,Under Construction,2,28,1,North-West,8,Club House|Jogging Track|Car Parking|Lift|Swimming Pool|Gym|Children Play Area|Power Backup,Raymond Realty,Resale,01-05-2025,77,Yes,Yes,1,No,MagicBricks
RES103906,PROP503151,Surat,Gujarat,Althan,Penthouse,1,1,2,1199,1379,1499,3251,3900000,39,Furnished,Under Construction,5,6,21,North,7,Power Backup|Lift|Jogging Track|Garden|Children Play Area|24x7 Security|Club House,Mahindra Lifespaces,New Property,28-06-2024,125,No,Yes,1,Yes,Owner
RES103907,PROP500408,Mumbai,Maharashtra,Thane,Penthouse,1,1,2,1413,1625,1766,15937,22500000,225,Furnished,Under Construction,1,2,23,West,6,Jogging Track|Club House|Gym|Car Parking|Swimming Pool|Lift,Shapoorji Pallonji,Resale,18-12-2024,365,Yes,Yes,1,Yes,MagicBricks
RES103908,PROP500363,Hyderabad,Telangana,Banjara Hills,Apartment,3,3,4,2266,2606,2832,6274,14200000,142,Furnished,Ready to Move,2,4,22,North-East,5,Gym|Swimming Pool|Jogging Track|24x7 Security|Garden,Emaar India,New Property,23-12-2023,258,No,Yes,0,No,NoBroker
RES103909,PROP501715,Nagpur,Maharashtra,Zone B,Independent House,2,2,3,1919,2207,2399,4087,7800000,78,Semi-Furnished,New Launch,20,40,23,East,8,24x7 Security|Garden|Lift|Car Parking|Gym|Power Backup|Children Play Area|Swimming Pool,Sobha Limited,New Property,08-11-2023,4,No,No,2,Yes,MagicBricks
RES103910,PROP505123,Kolkata,West Bengal,Park Street,Apartment,3,3,4,1454,1672,1818,7686,11200000,112,Furnished,Ready to Move,6,16,18,North-East,7,24x7 Security|Club House|Children Play Area|Car Parking|Gym|Lift|Garden,Mahindra Lifespaces,Resale,07-10-2025,372,Yes,Yes,1,Yes,NoBroker
RES103911,PROP501177,Ahmedabad,Gujarat,Gota,Row House,1,1,2,1343,1544,1679,4278,5700000,57,Semi-Furnished,Ready to Move,11,23,18,East,4,Power Backup|Swimming Pool|24x7 Security|Children Play Area,Brigade Group,Resale,08-05-2023,198,Yes,Yes,1,No,NoBroker
RES103912,PROP502122,Bhopal,Madhya Pradesh,Zone H,Row House,1,1,2,1568,1803,1960,3510,5500000,55,Semi-Furnished,New Launch,17,23,0,South-West,4,Swimming Pool|Club House|Garden|Gym,Lodha Group,New Property,05-07-2022,198,No,Yes,2,No,99acres
RES103913,PROP503186,Surat,Gujarat,Piplod,Apartment,1,1,2,1719,1977,2149,4119,7100000,71,Semi-Furnished,Under Construction,1,11,18,South-East,3,Club House|Jogging Track|24x7 Security,Emaar India,New Property,28-02-2022,365,Yes,Yes,1,No,MagicBricks
RES103914,PROP505338,Patna,Bihar,Zone I,Row House,2,2,3,1406,1617,1758,2931,4100000,41,Unfurnished,Under Construction,1,2,12,North-East,6,Children Play Area|Swimming Pool|Gym|Club House|Lift|Garden,Sobha Limited,Resale,26-09-2023,305,Yes,Yes,0,Yes,Housing.com
RES103915,PROP500791,Nagpur,Maharashtra,Zone F,Row House,4,4,5,2525,2904,3156,4380,11100000,111,Unfurnished,Ready to Move,12,16,23,North-East,5,Car Parking|Power Backup|Lift|Children Play Area|24x7 Security,Shapoorji Pallonji,New Property,08-01-2023,115,No,Yes,1,Yes,Housing.com
RES103916,PROP500526,Surat,Gujarat,Althan,Studio,1,1,2,1540,1771,1925,5061,7800000,78,Semi-Furnished,New Launch,38,40,10,South-East,3,Power Backup|Swimming Pool|Lift,Sobha Limited,Resale,18-09-2025,168,Yes,Yes,1,No,Owner
RES103917,PROP504140,Kochi,Kerala,Zone J,Independent House,3,3,4,1826,2100,2282,4452,8100000,81,Unfurnished,New Launch,10,22,17,West,4,Jogging Track|Swimming Pool|Power Backup|Club House,Emaar India,New Property,22-01-2024,154,Yes,Yes,1,Yes,Housing.com
RES103918,PROP500118,Nagpur,Maharashtra,Zone A,Villa,3,3,4,1807,2078,2259,4398,7900000,79,Unfurnished,New Launch,20,23,12,North-West,8,Lift|Car Parking|Club House|Children Play Area|Garden|Power Backup|Swimming Pool|Gym,Prestige Group,Resale,31-08-2022,374,Yes,Yes,1,No,NoBroker
RES103919,PROP500107,Vadodara,Gujarat,Zone G,Studio,3,3,4,1942,2233,2428,4034,7800000,78,Unfurnished,New Launch,11,26,10,South-West,5,Children Play Area|Power Backup|Gym|Lift|24x7 Security,Prestige Group,New Property,25-07-2025,62,No,Yes,2,No,Owner
RES103920,PROP504314,Kochi,Kerala,Zone C,Villa,5,5,5,2684,3087,3355,4001,10700000,107,Semi-Furnished,Under Construction,16,20,0,South-West,5,Lift|Power Backup|Jogging Track|24x7 Security|Garden,Kolte Patil,New Property,25-09-2022,75,No,Yes,0,No,99acres
RES103921,PROP505876,Visakhapatnam,Andhra Pradesh,Zone A,Studio,4,4,5,2364,2719,2955,4596,10900000,109,Semi-Furnished,Ready to Move,9,17,4,South-West,8,Club House|Car Parking|Lift|Swimming Pool|Power Backup|Children Play Area|Gym|Garden,Mahindra Lifespaces,New Property,23-10-2023,145,Yes,No,2,Yes,Housing.com
RES103922,PROP504012,Bangalore,Karnataka,HSR Layout,Independent House,2,2,3,1455,1673,1819,6761,9800000,98,Semi-Furnished,New Launch,7,15,19,South-West,3,Lift|Garden|Gym,Godrej Properties,New Property,04-03-2022,340,Yes,Yes,0,Yes,Housing.com
