transaction_id,property_id,listing_id,city,state,locality,property_type,bhk,carpet_area_sqft,built_up_area_sqft,listed_price_inr,sale_price_inr,price_per_sqft,discount_percent,sale_date,sale_year,sale_quarter,stamp_duty_percent,stamp_duty_inr,registration_charges_inr,total_transaction_cost,transaction_type,financing_type,loan_amount_inr,builder_name,possession_status,age_of_property_years,yoy_price_appreciation_pct,cap_rate_percent,rera_registered,facing,floor_number,market_segment
TXN302412,PROP500512,RES101480,Ahmedabad,Gujarat,Prahlad Nagar,Apartment,4,2137,2458,10600000,9620000,4502,9.28,2026-02-16,2026,Q1,5,481000,96200,10197200,New Property,Home Loan,6870506,Tata Housing,Under Construction,16,6.73,6.46,Yes,West,9,Mid
TXN302413,PROP502525,RES104823,Bangalore,Karnataka,Koramangala,Apartment,1,1314,1511,10700000,9640000,7336,9.88,2025-09-13,2025,Q3,7,674800,96400,10411200,New Property,NRI,0,Brigade Group,Ready to Move,7,16.23,6.33,Yes,North-East,11,Mid
TXN302414,PROP500435,RES106708,Mumbai,Maharashtra,Malad,Independent House,3,1549,1781,32500000,32020000,20671,1.48,2024-07-20,2024,Q3,4,1280800,320200,33621000,Resale,Institutional,0,Emaar India,Ready to Move,6,8.78,4.88,Yes,South,15,Luxury
TXN302415,PROP505531,RES104860,Bangalore,Karnataka,Sarjapur,Penthouse,2,1543,1774,12500000,12330000,7991,1.35,2024-07-19,2024,Q3,6,739800,123300,13193100,Resale,Cash,9611636,Omaxe,Ready to Move,12,8.71,2.89,Yes,North-East,19,Mid
TXN302416,PROP501088,RES103178,Pune,Maharashtra,Hadapsar,Independent House,2,1742,2003,15900000,14970000,8594,5.82,2025-02-28,2025,Q1,4,598800,149700,15718500,New Property,NRI,12472415,Shapoorji Pallonji,Ready to Move,9,6.57,5.97,Yes,South-East,1,Mid
TXN302417,PROP500692,RES104703,Hyderabad,Telangana,Gachibowli,Penthouse,2,1558,1792,12100000,11180000,7176,7.63,2025-12-21,2025,Q4,5,559000,111800,11850800,New Property,NRI,8253280,Hiranandani,Under Construction,25,6.28,5.11,Yes,North,23,Mid
TXN302418,PROP500892,RES105753,Hyderabad,Telangana,Manikonda,Builder Floor,1,1261,1450,8500000,8290000,6574,2.52,2022-09-05,2022,Q3,5,414500,82900,8787400,Resale,Cash,6221807,Emaar India,New Launch,13,1.5,3.17,Yes,West,11,Mid
TXN302419,PROP501556,RES101370,Visakhapatnam,Andhra Pradesh,Zone F,Studio,2,1714,1971,6400000,5980000,3489,6.49,2023-08-14,2023,Q3,7,418600,59800,6458400,New Property,Cash,0,Brigade Group,New Launch,15,14.87,6.33,Yes,South-West,1,Mid
TXN302420,PROP501038,RES100574,Bhopal,Madhya Pradesh,Zone C,Builder Floor,3,1991,2290,7600000,7290000,3661,4.12,2025-11-18,2025,Q4,5,364500,72900,7727400,Resale,Institutional,5978349,Emaar India,Ready to Move,3,7.16,5.84,Yes,East,19,Mid
TXN302421,PROP503793,RES105489,Chennai,Tamil Nadu,Chromepet,Studio,2,1676,1927,12700000,11950000,7130,5.89,2025-08-27,2025,Q3,5,597500,119500,12667000,New Property,Cash,8872949,Sobha Limited,Under Construction,21,14.34,3.31,No,North,29,Mid
TXN302422,PROP505476,RES105277,Mumbai,Maharashtra,Lower Parel,Independent House,2,1739,2000,32700000,32240000,18539,1.41,2025-11-30,2025,Q4,5,1612000,322400,34174400,Resale,Institutional,0,Prestige Group,New Launch,0,8.23,2.82,Yes,South,1,Luxury
TXN302423,PROP501366,RES104232,Delhi,Delhi,Hauz Khas,Penthouse,1,1239,1425,8600000,8150000,6578,5.18,2023-04-17,2023,Q2,5,407500,81500,8639000,New Property,NRI,6305887,Shapoorji Pallonji,Ready to Move,15,7.4,6.35,No,North-East,35,Mid
TXN302424,PROP501094,RES101668,Chandigarh,Chandigarh,Zone J,Builder Floor,4,1853,2131,7900000,7280000,3929,7.87,2025-07-21,2025,Q3,5,364000,72800,7716800,Resale,Cash,5712658,Lodha Group,Ready to Move,18,1.39,5.68,No,North,4,Mid
TXN302425,PROP505363,RES105668,Surat,Gujarat,Althan,Villa,2,1447,1664,6200000,6150000,4250,0.77,2024-10-10,2024,Q4,4,246000,61500,6457500,New Property,Institutional,0,Tata Housing,Under Construction,2,7.94,5.6,Yes,North,3,Mid
TXN302426,PROP503739,RES102143,Ahmedabad,Gujarat,Maninagar,Studio,1,1386,1594,6100000,5500000,3968,9.83,2022-06-02,2022,Q2,4,220000,55000,5775000,New Property,NRI,4184970,Emaar India,Ready to Move,22,11.64,5.63,Yes,North-East,4,Mid
TXN302427,PROP504243,RES104805,Ahmedabad,Gujarat,Gota,Penthouse,5,2591,2980,11900000,11450000,4419,3.74,2024-04-03,2024,Q2,5,572500,114500,12137000,Resale,Cash,0,DLF,Ready to Move,23,10.35,5.74,Yes,East,5,Mid
TXN302428,PROP500634,RES101699,Lucknow,Uttar Pradesh,Zone D,Independent House,1,1403,1613,6100000,5490000,3913,9.99,2024-01-12,2024,Q1,4,219600,54900,5764500,New Property,NRI,0,Brigade Group,New Launch,8,13.18,5.83,Yes,West,7,Mid
TXN302429,PROP505767,RES103139,Lucknow,Uttar Pradesh,Zone D,Apartment,3,2213,2545,8800000,8770000,3963,0.36,2024-02-15,2024,Q1,5,438500,87700,9296200,New Property,Institutional,6145699,Prestige Group,Under Construction,13,8.92,3.19,Yes,South-West,19,Mid
TXN302430,PROP501365,RES101566,Delhi,Delhi,Dwarka,Studio,3,2245,2582,21800000,20970000,9341,3.79,2025-09-27,2025,Q3,6,1258200,209700,22437900,New Property,Home Loan,17668234,DLF,Under Construction,4,7.17,3.02,No,West,11,Luxury
TXN302431,PROP505972,RES106631,Bangalore,Karnataka,Koramangala,Villa,4,2122,2440,15100000,14480000,6824,4.11,2023-04-21,2023,Q2,6,868800,144800,15493600,New Property,Home Loan,10649675,Kolte Patil,Ready to Move,2,6.94,6.08,Yes,South,6,Mid
TXN302432,PROP504357,RES102903,Visakhapatnam,Andhra Pradesh,Zone F,Penthouse,5,2471,2842,12700000,12400000,5018,2.33,2023-09-27,2023,Q3,6,744000,124000,13268000,Resale,Cash,0,Prestige Group,New Launch,21,3.0,5.65,No,West,16,Mid
TXN302433,PROP503334,RES106595,Delhi,Delhi,Pitampura,Row House,3,1922,2210,13400000,12690000,6602,5.29,2023-01-23,2023,Q1,5,634500,126900,13451400,New Property,NRI,9995556,Sobha Limited,Ready to Move,16,2.68,3.83,No,South-West,19,Mid
TXN302434,PROP502545,RES103013,Kochi,Kerala,Zone E,Studio,3,2035,2340,7900000,7310000,3592,7.47,2023-01-16,2023,Q1,5,365500,73100,7748600,Resale,NRI,6078824,Godrej Properties,New Launch,1,6.78,4.77,Yes,North-West,4,Mid
TXN302435,PROP504507,RES105478,Chennai,Tamil Nadu,Porur,Penthouse,1,1837,2113,12300000,12170000,6625,1.04,2023-06-17,2023,Q2,4,486800,121700,12778500,Resale,NRI,0,Sobha Limited,Under Construction,0,12.2,3.3,Yes,North,10,Mid
TXN302436,PROP505552,RES106578,Nagpur,Maharashtra,Zone C,Villa,3,2165,2490,6800000,6640000,3067,2.4,2023-02-02,2023,Q1,6,398400,66400,7104800,Resale,NRI,0,Hiranandani,Under Construction,17,8.68,3.25,Yes,South,14,Mid
TXN302437,PROP502975,RES106739,Chandigarh,Chandigarh,Zone F,Penthouse,2,1397,1607,5900000,5780000,4137,1.95,2022-10-30,2022,Q4,4,231200,57800,6069000,Resale,Cash,4443366,Brigade Group,New Launch,3,4.97,4.64,No,South-West,1,Mid
TXN302438,PROP502296,RES102763,Vadodara,Gujarat,Zone J,Independent House,4,2428,2792,8800000,7990000,3291,9.18,2024-05-27,2024,Q2,5,399500,79900,8469400,New Property,NRI,6385699,Kolte Patil,Ready to Move,16,11.55,5.15,No,West,15,Mid
TXN302439,PROP504473,RES102125,Vadodara,Gujarat,Zone H,Apartment,2,1541,1772,6400000,5780000,3751,9.7,2023-08-30,2023,Q3,5,289000,57800,6126800,Resale,Cash,4592384,Phoenix Mills,Ready to Move,12,3.29,3.58,Yes,North,11,Mid
TXN302440,PROP504487,RES105423,Bhopal,Madhya Pradesh,Zone H,Studio,1,1082,1244,4800000,4720000,4362,1.71,2025-04-26,2025,Q2,5,236000,47200,5003200,New Property,NRI,3483791,Godrej Properties,New Launch,2,4.47,5.99,Yes,South,7,Affordable
TXN302441,PROP503265,RES103751,Visakhapatnam,Andhra Pradesh,Zone B,Studio,3,2274,2615,11500000,11060000,4864,3.84,2025-05-29,2025,Q2,7,774200,110600,11944800,New Property,Cash,8347428,Phoenix Mills,Under Construction,3,8.84,6.25,Yes,South-East,28,Mid
TXN302442,PROP503989,RES106050,Mumbai,Maharashtra,Worli,Villa,3,2123,2441,44400000,42660000,20094,3.92,2023-06-04,2023,Q2,5,2133000,426600,45219600,New Property,NRI,31783996,Shapoorji Pallonji,New Launch,11,9.14,2.87,No,East,9,Luxury
TXN302443,PROP501500,RES100402,Delhi,Delhi,Vasant Kunj,Row House,1,1563,1797,12500000,11560000,7396,7.55,2024-11-18,2024,Q4,5,578000,115600,12253600,New Property,Institutional,0,Phoenix Mills,New Launch,17,10.33,5.8,Yes,East,26,Mid
TXN302444,PROP500796,RES106713,Bhopal,Madhya Pradesh,Zone H,Row House,2,1599,1839,6000000,5800000,3627,3.36,2024-07-23,2024,Q3,4,232000,58000,6090000,Resale,NRI,4326584,Lodha Group,Ready to Move,18,9.14,4.34,Yes,North-West,21,Mid
TXN302445,PROP500612,RES103311,Nagpur,Maharashtra,Zone I,Independent House,1,1489,1712,5200000,5190000,3486,0.11,2026-04-06,2026,Q2,5,259500,51900,5501400,New Property,Home Loan,3714086,Tata Housing,Under Construction,20,8.73,5.93,Yes,East,12,Mid
TXN302446,PROP500446,RES100895,Delhi,Delhi,Rohini,Penthouse,2,1586,1824,11200000,10310000,6501,7.94,2023-06-28,2023,Q2,5,515500,103100,10928600,New Property,Cash,7455106,Godrej Properties,Under Construction,19,5.67,3.84,No,North-East,1,Mid
TXN302447,PROP504633,RES101729,Mumbai,Maharashtra,Navi Mumbai,Apartment,2,2111,2428,42900000,40080000,18986,6.58,2026-01-30,2026,Q1,7,2805600,400800,43286400,Resale,Institutional,32612782,Emaar India,New Launch,24,12.17,5.12,Yes,East,15,Luxury
TXN302448,PROP505004,RES100705,Visakhapatnam,Andhra Pradesh,Zone A,Independent House,5,2288,2631,10000000,9020000,3942,9.82,2022-03-18,2022,Q1,5,451000,90200,9561200,Resale,NRI,6596308,DLF,New Launch,0,7.59,4.48,Yes,South,1,Mid
TXN302449,PROP502023,RES103474,Patna,Bihar,Zone H,Row House,3,2335,2685,10300000,9880000,4231,4.11,2023-09-01,2023,Q3,5,494000,98800,10472800,New Property,Home Loan,7604659,Omaxe,Ready to Move,16,9.94,5.44,No,North-East,4,Mid
TXN302450,PROP505144,RES105785,Indore,Madhya Pradesh,Zone E,Apartment,2,1912,2199,8100000,7830000,4095,3.28,2026-02-25,2026,Q1,5,391500,78300,8299800,Resale,Home Loan,5598838,Phoenix Mills,New Launch,17,10.85,5.83,Yes,North-East,16,Mid
TXN302451,PROP501350,RES104864,Lucknow,Uttar Pradesh,Zone D,Apartment,2,1554,1787,6700000,6570000,4228,1.91,2025-01-16,2025,Q1,5,328500,65700,6964200,New Property,Institutional,4997254,Sobha Limited,Under Construction,11,2.96,4.69,Yes,South-West,26,Mid
TXN302452,PROP500805,RES103431,Bhopal,Madhya Pradesh,Zone E,Apartment,3,1880,2162,7900000,7260000,3862,8.1,2023-08-23,2023,Q3,5,363000,72600,7695600,New Property,Cash,5115381,Lodha Group,Ready to Move,12,8.26,3.49,No,South-West,19,Mid
TXN302453,PROP505818,RES106770,Coimbatore,Tamil Nadu,Zone A,Villa,1,1417,1630,5800000,5310000,3747,8.53,2024-10-29,2024,Q4,4,212400,53100,5575500,Resale,Home Loan,0,Sobha Limited,New Launch,19,11.25,3.48,No,South-East,13,Mid
TXN302454,PROP502788,RES105776,Delhi,Delhi,Greater Kailash,Builder Floor,5,2537,2918,19300000,18230000,7186,5.56,2025-10-02,2025,Q4,7,1276100,182300,19688400,Resale,Home Loan,13600619,Lodha Group,Ready to Move,1,10.6,3.88,Yes,North-West,2,Luxury
TXN302455,PROP505603,RES103347,Pune,Maharashtra,Pashan,Penthouse,2,2029,2333,16300000,15780000,7777,3.19,2026-05-26,2026,Q2,7,1104600,157800,17042400,Resale,Home Loan,12824194,Emaar India,New Launch,12,7.84,2.74,Yes,North-East,14,Luxury
TXN302456,PROP505758,RES101396,Bhopal,Madhya Pradesh,Zone E,Penthouse,1,1573,1809,6300000,5850000,3719,7.19,2023-02-21,2023,Q1,5,292500,58500,6201000,Resale,Institutional,0,Raymond Realty,Under Construction,1,1.55,3.37,Yes,South-West,13,Mid
TXN302457,PROP501027,RES104146,Mumbai,Maharashtra,Kurla,Studio,2,1658,1907,34700000,31940000,19264,7.94,2024-02-28,2024,Q1,5,1597000,319400,33856400,Resale,Home Loan,24664260,Brigade Group,Ready to Move,8,8.22,2.56,No,South-East,17,Luxury
TXN302458,PROP500679,RES100668,Lucknow,Uttar Pradesh,Zone B,Studio,5,2654,3052,10400000,10360000,3904,0.43,2022-11-29,2022,Q4,4,414400,103600,10878000,New Property,NRI,8419959,Shapoorji Pallonji,Under Construction,8,14.95,3.56,No,East,7,Mid
TXN302459,PROP500416,RES106461,Delhi,Delhi,Janakpuri,Villa,1,1417,1630,11600000,10840000,7650,6.59,2023-09-05,2023,Q3,7,758800,108400,11707200,Resale,Home Loan,0,Kolte Patil,Ready to Move,16,10.34,4.67,Yes,South-West,7,Mid
TXN302460,PROP502281,RES103462,Pune,Maharashtra,Undri,Apartment,2,1750,2012,18200000,17350000,9914,4.66,2025-07-09,2025,Q3,7,1214500,173500,18738000,Resale,Cash,12149110,Tata Housing,Ready to Move,9,8.0,5.77,Yes,South-East,8,Luxury
TXN302461,PROP504177,RES106496,Nagpur,Maharashtra,Zone B,Row House,3,1846,2123,7900000,7530000,4079,4.7,2024-10-05,2024,Q4,7,527100,75300,8132400,New Property,NRI,0,Lodha Group,New Launch,12,13.15,5.48,No,East,5,Mid
TXN302462,PROP501609,RES106403,Mumbai,Maharashtra,Worli,Builder Floor,2,1803,2073,36100000,33510000,18586,7.17,2024-05-25,2024,Q2,6,2010600,335100,35855700,Resale,Cash,23863794,Hiranandani,Under Construction,7,14.18,6.08,Yes,East,9,Luxury
TXN302463,PROP504174,RES104160,Surat,Gujarat,Adajan,Row House,2,1934,2224,8600000,8080000,4178,6.0,2025-10-29,2025,Q4,7,565600,80800,8726400,Resale,Cash,5706200,Godrej Properties,New Launch,4,7.62,2.79,No,North-West,1,Mid
TXN302464,PROP501782,RES105385,Lucknow,Uttar Pradesh,Zone A,Builder Floor,5,2725,3134,11800000,11490000,4217,2.64,2023-12-28,2023,Q4,5,574500,114900,12179400,New Property,NRI,0,Lodha Group,New Launch,20,7.91,6.48,Yes,South-West,15,Mid
TXN302465,PROP503275,RES105895,Jaipur,Rajasthan,C Scheme,Builder Floor,2,1540,1771,7500000,7220000,4688,3.78,2023-04-21,2023,Q2,4,288800,72200,7581000,New Property,Home Loan,5649797,Omaxe,New Launch,0,5.62,5.82,Yes,North,28,Mid
TXN302466,PROP501886,RES104552,Kochi,Kerala,Zone C,Builder Floor,2,1582,1819,6400000,5800000,3666,9.43,2023-12-25,2023,Q4,5,290000,58000,6148000,Resale,Home Loan,0,Phoenix Mills,Ready to Move,0,9.74,3.83,Yes,South,1,Mid
TXN302467,PROP502443,RES103089,Surat,Gujarat,Udhna,Studio,1,1408,1619,6700000,6140000,4361,8.43,2026-07-29,2026,Q3,7,429800,61400,6631200,Resale,Institutional,4925184,Kolte Patil,Ready to Move,15,14.02,6.28,Yes,South,1,Mid
TXN302468,PROP500862,RES101465,Bhopal,Madhya Pradesh,Zone C,Row House,3,2259,2598,9900000,9030000,3997,8.81,2023-04-06,2023,Q2,5,451500,90300,9571800,New Property,Institutional,6653215,Tata Housing,Under Construction,0,4.91,2.76,No,South-East,15,Mid
TXN302469,PROP504250,RES106436,Kolkata,West Bengal,Jadavpur,Independent House,5,2434,2799,23100000,20950000,8607,9.29,2024-10-25,2024,Q4,6,1257000,209500,22416500,Resale,Cash,15033062,Godrej Properties,New Launch,21,8.23,4.37,Yes,West,4,Luxury
TXN302470,PROP501588,RES103999,Bangalore,Karnataka,HSR Layout,Penthouse,3,1986,2284,14200000,13130000,6611,7.55,2024-09-08,2024,Q3,6,787800,131300,14049100,New Property,NRI,11052621,Lodha Group,New Launch,17,12.29,3.2,Yes,South-East,9,Mid
TXN302471,PROP505265,RES101184,Coimbatore,Tamil Nadu,Zone E,Independent House,3,2010,2312,6700000,6540000,3254,2.32,2025-01-25,2025,Q1,7,457800,65400,7063200,Resale,Institutional,5525269,DLF,Ready to Move,4,-0.96,4.75,No,North-East,11,Mid
TXN302472,PROP501233,RES106876,Ahmedabad,Gujarat,Vastrapur,Row House,2,1601,1841,6900000,6850000,4279,0.76,2026-04-03,2026,Q2,4,274000,68500,7192500,New Property,NRI,4915873,Tata Housing,Under Construction,1,2.47,6.16,Yes,South-West,5,Mid
TXN302473,PROP500544,RES103113,Pune,Maharashtra,Baner,Independent House,5,2134,2454,17600000,15950000,7474,9.39,2023-06-13,2023,Q2,7,1116500,159500,17226000,New Property,Institutional,0,Mahindra Lifespaces,New Launch,5,9.23,6.2,Yes,North,10,Luxury
TXN302474,PROP501652,RES106054,Mumbai,Maharashtra,Thane,Builder Floor,4,2495,2869,40900000,37570000,15058,8.13,2024-06-15,2024,Q2,6,2254200,375700,40199900,New Property,NRI,30301716,Shapoorji Pallonji,New Launch,7,17.28,5.76,Yes,South-East,4,Luxury
TXN302475,PROP502831,RES103846,Lucknow,Uttar Pradesh,Zone F,Builder Floor,2,1797,2067,7700000,7090000,3945,7.91,2025-11-30,2025,Q4,7,496300,70900,7657200,New Property,Home Loan,0,Lodha Group,New Launch,3,6.27,3.41,Yes,South-East,2,Mid
TXN302476,PROP504692,RES104612,Chennai,Tamil Nadu,T Nagar,Builder Floor,3,1523,1751,10100000,9970000,6546,1.29,2022-07-16,2022,Q3,6,598200,99700,10667900,New Property,Home Loan,7706202,Omaxe,Ready to Move,0,12.46,6.01,Yes,North,17,Mid
TXN302477,PROP501667,RES103190,Chandigarh,Chandigarh,Zone B,Apartment,3,2057,2366,6300000,5860000,2849,6.92,2026-01-06,2026,Q1,5,293000,58600,6211600,Resale,Home Loan,0,Raymond Realty,Under Construction,11,10.13,4.78,Yes,East,13,Mid
TXN302478,PROP503270,RES101522,Mumbai,Maharashtra,Kurla,Studio,3,1689,1942,34700000,31670000,18751,8.72,2023-06-06,2023,Q2,4,1266800,316700,33253500,New Property,Institutional,26505421,Emaar India,New Launch,20,3.81,4.51,Yes,West,13,Luxury
TXN302479,PROP502189,RES103599,Kochi,Kerala,Zone A,Row House,3,1822,2095,8100000,7860000,4314,2.95,2023-08-31,2023,Q3,6,471600,78600,8410200,Resale,Home Loan,6261642,Emaar India,Under Construction,1,4.32,5.73,Yes,North-East,12,Mid
TXN302480,PROP502465,RES102743,Kolkata,West Bengal,Dumdum,Row House,2,1639,1885,16000000,14420000,8798,9.88,2025-02-04,2025,Q1,6,865200,144200,15429400,Resale,Home Loan,10959546,Godrej Properties,New Launch,12,10.86,6.42,Yes,South-East,1,Mid
TXN302481,PROP504819,RES101757,Patna,Bihar,Zone F,Independent House,2,1663,1912,6400000,5930000,3566,7.35,2023-11-18,2023,Q4,6,355800,59300,6345100,Resale,Institutional,0,Kolte Patil,New Launch,23,9.73,4.68,Yes,South-West,3,Mid
TXN302482,PROP504512,RES104769,Visakhapatnam,Andhra Pradesh,Zone F,Villa,3,2104,2420,6900000,6880000,3270,0.29,2023-02-16,2023,Q1,5,344000,68800,7292800,New Property,Institutional,5260070,Raymond Realty,New Launch,19,3.69,4.02,Yes,North,31,Mid
TXN302483,PROP501905,RES105156,Visakhapatnam,Andhra Pradesh,Zone H,Studio,1,1674,1925,6200000,6180000,3692,0.31,2024-12-11,2024,Q4,5,309000,61800,6550800,New Property,Home Loan,0,Godrej Properties,New Launch,21,5.6,3.21,Yes,North-East,1,Mid
TXN302484,PROP501057,RES105461,Nagpur,Maharashtra,Zone B,Penthouse,1,1643,1889,6400000,6110000,3719,4.49,2026-08-21,2026,Q3,7,427700,61100,6598800,New Property,Cash,0,DLF,Ready to Move,10,13.4,3.1,Yes,South-East,8,Mid
TXN302485,PROP501865,RES102630,Chandigarh,Chandigarh,Zone I,Independent House,2,1696,1950,7300000,6670000,3933,8.57,2024-08-24,2024,Q3,5,333500,66700,7070200,New Property,Home Loan,5500481,Tata Housing,New Launch,4,10.37,5.64,Yes,North-West,8,Mid
TXN302486,PROP504785,RES105836,Nagpur,Maharashtra,Zone B,Independent House,2,1596,1835,5900000,5380000,3371,8.78,2022-04-21,2022,Q2,5,269000,53800,5702800,Resale,Institutional,3894969,Prestige Group,Ready to Move,0,7.22,4.07,Yes,East,1,Mid
TXN302487,PROP505492,RES100957,Visakhapatnam,Andhra Pradesh,Zone F,Apartment,4,2844,3271,12500000,12270000,4314,1.85,2023-05-09,2023,Q2,4,490800,122700,12883500,Resale,Cash,10087410,Omaxe,New Launch,19,11.56,4.65,No,North-East,7,Mid
TXN302488,PROP500000,RES103337,Delhi,Delhi,Dwarka,Row House,2,1704,1960,14600000,13600000,7981,6.82,2023-05-30,2023,Q2,5,680000,136000,14416000,New Property,Home Loan,0,Mahindra Lifespaces,Under Construction,9,9.18,4.03,Yes,East,2,Mid
TXN302489,PROP503181,RES104637,Bangalore,Karnataka,JP Nagar,Independent House,2,1874,2155,15300000,14540000,7759,4.99,2025-07-26,2025,Q3,4,581600,145400,15267000,Resale,Institutional,12246140,Brigade Group,Under Construction,9,9.03,5.88,Yes,East,29,Mid
TXN302490,PROP503282,RES105873,Surat,Gujarat,Piplod,Villa,1,1715,1972,8300000,7500000,4373,9.68,2022-08-16,2022,Q3,6,450000,75000,8025000,Resale,Institutional,5826759,Tata Housing,New Launch,2,9.39,3.92,Yes,South-East,20,Mid
TXN302491,PROP500537,RES101201,Chandigarh,Chandigarh,Zone H,Studio,3,1624,1868,7000000,6960000,4286,0.62,2024-07-30,2024,Q3,5,348000,69600,7377600,Resale,NRI,4995059,Kolte Patil,Under Construction,0,5.08,6.21,Yes,East,3,Mid
TXN302492,PROP504146,RES103387,Jaipur,Rajasthan,Tonk Road,Independent House,5,2674,3075,11200000,10800000,4039,3.55,2022-06-16,2022,Q2,4,432000,108000,11340000,New Property,Cash,8007109,DLF,New Launch,15,7.69,4.79,Yes,North,8,Mid
TXN302493,PROP500512,RES102962,Ahmedabad,Gujarat,Prahlad Nagar,Apartment,4,2137,2458,10300000,10190000,4768,1.06,2022-09-06,2022,Q3,4,407600,101900,10699500,New Property,NRI,7537093,Tata Housing,Ready to Move,13,10.18,5.56,Yes,West,9,Mid
TXN302494,PROP503075,RES101637,Surat,Gujarat,Piplod,Apartment,5,2371,2727,10900000,10600000,4471,2.77,2025-11-28,2025,Q4,7,742000,106000,11448000,New Property,Home Loan,7828325,DLF,Ready to Move,4,10.23,3.89,Yes,North-East,20,Mid
TXN302495,PROP505367,RES103229,Mumbai,Maharashtra,Borivali,Independent House,2,1479,1701,33800000,33190000,22441,1.81,2026-06-20,2026,Q2,7,2323300,331900,35845200,Resale,Home Loan,26578336,Phoenix Mills,New Launch,14,11.58,5.6,Yes,North-East,4,Luxury
TXN302496,PROP501176,RES106388,Patna,Bihar,Zone C,Studio,2,1549,1781,6300000,6020000,3886,4.48,2024-11-05,2024,Q4,6,361200,60200,6441400,New Property,Home Loan,4858619,Mahindra Lifespaces,New Launch,23,4.63,4.4,Yes,West,10,Mid
TXN302497,PROP500263,RES101414,Visakhapatnam,Andhra Pradesh,Zone J,Row House,3,1901,2186,8600000,8480000,4461,1.45,2022-07-15,2022,Q3,4,339200,84800,8904000,Resale,NRI,6917392,Kolte Patil,Ready to Move,9,8.53,3.88,Yes,West,19,Mid
TXN302498,PROP500422,RES105372,Bhopal,Madhya Pradesh,Zone C,Builder Floor,3,2161,2485,8400000,8360000,3869,0.49,2023-07-08,2023,Q3,7,585200,83600,9028800,New Property,Cash,5865040,Shapoorji Pallonji,Under Construction,23,15.62,2.56,No,West,23,Mid
TXN302499,PROP503003,RES102060,Visakhapatnam,Andhra Pradesh,Zone F,Villa,1,1322,1520,4900000,4720000,3570,3.62,2023-05-24,2023,Q2,4,188800,47200,4956000,Resale,Home Loan,0,Kolte Patil,New Launch,20,8.23,4.41,Yes,North,1,Affordable
TXN302500,PROP504239,RES106060,Delhi,Delhi,Connaught Place,Apartment,3,1901,2186,15000000,14350000,7549,4.32,2024-01-22,2024,Q1,5,717500,143500,15211000,Resale,Cash,10581869,Brigade Group,New Launch,18,7.82,4.52,Yes,South-East,3,Mid
TXN302501,PROP505740,RES104975,Vadodara,Gujarat,Zone B,Row House,3,2343,2694,9500000,9010000,3845,5.13,2025-04-28,2025,Q2,7,630700,90100,9730800,New Property,Cash,7329205,Phoenix Mills,New Launch,25,11.88,4.02,Yes,South,5,Mid
TXN302502,PROP505730,RES102454,Indore,Madhya Pradesh,Zone G,Apartment,2,1963,2257,7000000,6600000,3362,5.73,2023-11-22,2023,Q4,5,330000,66000,6996000,New Property,Home Loan,4735901,Prestige Group,Under Construction,1,10.69,3.51,Yes,South,1,Mid
TXN302503,PROP502664,RES106137,Coimbatore,Tamil Nadu,Zone E,Apartment,5,2755,3168,10700000,10360000,3760,3.22,2024-03-29,2024,Q1,5,518000,103600,10981600,New Property,Cash,8514094,Prestige Group,New Launch,20,6.97,4.39,No,East,7,Mid
